,tweet_id,publisher id,text,creation date,favotits_count,retweet_count,in_reply_to_status_id_str,subjectivity,polarity,Analyse
0,1545421575775723521,1408641584376303616,Nismo GT-R at night ✨🇯🇵Follow us 👉https://t.co/TGEPPKeNtpGranTurismo7 GT7 GranTurismo GT7photo GT7picture GTScapes GT7Scapes GT7livery MyGTMoment TheGranTurismo F1 redbull Lamborghini mclaren mercedes ferrari formula1 Nissan nismo GTR Credit: aaron_entz https://t.co/rEOz5OWZUh,2022-07-08 14:56:30,0,0,,0.0,0.0,Neural
1,1545419467601182720,1439110665067798530,Delorean back to the future edit ⚡️Follow us 👉https://t.co/Gw2lL6R4X3ForzaHorizon5 FH5 ForzaHorizon FH5photo FH5picture FH5livery GTR GT Livery Lamborghini F1 Formula1 race racing cars mclaren redbull mercedes ferrari hotwheels DeloreanCredit: gratonic https://t.co/k3HkQcYpCx,2022-07-08 14:48:08,0,0,,0.0625,0.0,Neural
2,1545418623510093827,85686720,Seat Leon vs. Mercedes C-Class - which would you choose? 🤩Retweet or Like to vote! https://t.co/sx9SkDmyo4,2022-07-08 14:44:46,0,0,,0.0,0.0,Neural
3,1545418090569252865,636148585,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 14:42:39,0,35,,0.06666666666666667,0.0,Neural
4,1545416802783662087,940277332308262913,"Check your wheel alignment once a 3 month, If you haven't then EliteAutoRepair is the best repair-pal you got. Call now or visit our website to set up an appointment. https://t.co/PRhFiekxiF  .eliteautorepair wefixcars Mercedes Porsche brakes brakerepairs  caralignment https://t.co/p7ZcysAdA5",2022-07-08 14:37:32,0,0,,0.3,1.0,Positive
5,1545416437971537921,2233441802,Can someone tell us why the  qualifying is on friday this weekend and not on a Saturday?We need answers.Formula1 Mercedes AustrianGP,2022-07-08 14:36:05,0,0,,0.0,0.0,Neural
6,1545414988822626305,1468620673115373569,"RT : GeorgeRussell can lead Mercedes to success with or without me, LewisHamilton declares  Read more here &gt&gt https://…",2022-07-08 14:30:20,0,1,,0.25,0.4,Positive
7,1545414697087893509,1189546047313461248,Lewis and George in Silverstone 💙F1 LewisHamilton TeamLH LH44 Mercedes GeorgeRussell Formula1 SilverstoneGP BritishGP AustrianGP maltempo ThorLoveAndThunder TheBoysTV BorisJohnson Japan EarthMix COVID19 ENHYPEN suriyelilerhttps://t.co/HI3U8V40YP,2022-07-08 14:29:10,0,0,,0.0,0.0,Neural
8,1545414657644568577,737099436,MERCEDES-BENZ B 200 AUTO - 2015 - 150832 km. for more information visit https://t.co/AkjkbBqJ7s https://t.co/Cqdv43wer3,2022-07-08 14:29:01,0,0,,0.5,0.5,Positive
9,1545412234125393922,731149640175865856,RT : Did you catch Connie &amp Tom on WKYT sharing a preview of the 2022 Keeneland Concours d’Elegance!https://t.co/Ng5tr4Xisb…,2022-07-08 14:19:23,0,1,,0.0,0.0,Neural
10,1545411653180821505,974210331231838208,Did you catch Connie &amp Tom on WKYT sharing a preview of the 2022 Keeneland Concours d’Elegance!https://t.co/Ng5tr4Xisb keenelandconcours porsche mercedes mercedesbenz benz audi lamborghini maserati mclaren ferrari sharethelex kentucky kentuckyproud supportlocalky https://t.co/KDcKzEkLnm,2022-07-08 14:17:05,1,1,,0.0,0.0,Neural
11,1545411217002565634,412563067,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 14:15:21,0,35,,0.06666666666666667,0.0,Neural
12,1545410193776939008,89098742,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 14:11:17,0,35,,0.06666666666666667,0.0,Neural
13,1545409896757305347,174708192,The Mercedes-Benz AMG® GT takes driving performance to dimensions far beyond the ordinary. MercedesBenzOfGreenwich https://t.co/ogTL8r9XOw,2022-07-08 14:10:06,0,0,,0.75,-0.075,Negative
14,1545409704452845569,955555709105524736,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 14:09:20,0,35,,0.06666666666666667,0.0,Neural
15,1545409565910618113,249035223,"RT : 💬 ""There's things that we had on George's car that [we can] probably adopt on Lewis' now.""⬇️ Toto Wolff has given his…",2022-07-08 14:08:47,0,1,,0.0,0.0,Neural
16,1545409518045208576,1438667559688097796,Mercedes Maybach maybach mercedes luxury https://t.co/uLK0AiTECP,2022-07-08 14:08:36,0,0,,0.0,0.0,Neural
17,1545408103763566593,811690503045517313,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 14:02:58,0,35,,0.06666666666666667,0.0,Neural
18,1545407363028590593,1069183776,New in stock: Mercedes-Benz Actros 2541 8x2 Palfinger 44 TM load crane! - Palfinger 44 Tonmeter crane (type PK44002)- Radio remote controlAll specs: https://t.co/XrxRzpfH2M MERCEDES MERCEDESBENZ BENZ MBTRUCKS ACTROS PALFINGER LOADCRANE CLEANMAT CLEANMATTRUCKS https://t.co/dIIdSWYz7h,2022-07-08 14:00:02,0,0,,0.32727272727272727,0.03522727272727272,Positive
19,1545407355117899782,75992240,"Our favourite roller coaster is back 🎢 The Nurburgring Endurance Series, watch round 5 live here ➡️ https://t.co/pN2qYhP1NONBR Nurburgring BMW Mercedes Racing Motorsport Nuerburgring https://t.co/pQGZ4ZJ9rj",2022-07-08 14:00:00,0,0,,0.3,-0.02121212121212122,Negative
20,1545406944428658688,1183340056054026240,Skatepark. Mercedes - Ctes.Mercedes  mercedesmuni obras  construccion https://t.co/7VQfSwOAY1,2022-07-08 13:58:22,0,0,,0.0,0.0,Neural
21,1545406598658625536,1285301984,"RT : F1 AustrianGP FP1 Verstappen by 1/4s faster than Leclerc, Mercedes competitive as McLaren struggles https://t.co/yslWH…",2022-07-08 13:57:00,0,2,,0.0,0.0,Neural
22,1545406574314790914,93194555,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 13:56:54,0,35,,0.06666666666666667,0.0,Neural
23,1545406363878178816,1468620673115373569,"RT _: I have heard from some others that several team bosses, the FIA and FOM are still in the Formula 1 Commission meeting in a…",2022-07-08 13:56:04,0,3,,0.0,0.0,Neural
24,1545405202181783554,1241166328951492609,RBR and Ferrari: We would like to continue cheating with our flexi-floors.FIA: OK. TD delayed until you get enough pts to ensure Mercedes finishes no higher than 3rd in builders. F1 corruption.,2022-07-08 13:51:27,0,0,,0.375,0.09375,Positive
25,1545405179092246529,1359244937779380230,"💬 ""There's things that we had on George's car that [we can] probably adopt on Lewis' now.""⬇️ Toto Wolff has given his take on Mercedes' start to the Austrian Grand Prix weekend.F1 F1News F12022 AustrianGPhttps://t.co/6n94qhVfWH",2022-07-08 13:51:21,0,1,,1.0,0.5,Positive
26,1545404779232387074,737099436,MERCEDES-BENZ B180 CDI - 2012 - 323000 km. for more information visit https://t.co/qDKhnfJhW2 https://t.co/l6FAUmu8Ko,2022-07-08 13:49:46,0,0,,0.5,0.5,Positive
27,1545404779140096000,1215439825605734400,RT : We're cruisin' USA to Lime Rock Park next week for the FCP Euro Northeast Grand Prix!NorthEastGP USA WeatherTechR…,2022-07-08 13:49:46,0,2,,0.5,0.25,Positive
28,1545403322894532608,1468620673115373569,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 13:43:59,0,35,,0.06666666666666667,0.0,Neural
29,1545401632925618176,909449132938547200,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 13:37:16,0,35,,0.06666666666666667,0.0,Neural
30,1545399632867508224,228600671,Watching F1races from previous years.  mercedes before the race start had 40 gap from Bottas and lap everyone else. I guess that how LH and Mercedes’ like it.,2022-07-08 13:29:19,0,0,,0.16666666666666666,-0.16666666666666666,Negative
31,1545396922818740226,2500113494,"RT _: I have heard from some others that several team bosses, the FIA and FOM are still in the Formula 1 Commission meeting in a…",2022-07-08 13:18:33,0,3,,0.0,0.0,Neural
32,1545395302013829123,1491356974218452992,Welcome to our world.mygenevalimousine limousinegeneva switzerland🇨🇭 travel tourisme holidays excursion alpes randonnée switzerland سويسرا_جنيف سويسرا VIP mercedes sclass https://t.co/5wctNI37KV,2022-07-08 13:12:06,0,0,,0.9,0.8,Positive
33,1545394653956030464,1491356974218452992,Welcome to our world.mygenevalimousine limousinegeneva switzerland🇨🇭 travel tourisme holidays excursion alpes randonnée switzerland سويسرا_جنيف سويسرا VIP mercedes vclass https://t.co/sNhXsqhc9g,2022-07-08 13:09:32,0,0,,0.9,0.8,Positive
34,1545394612164075520,1491356974218452992,Welcome to our world.mygenevalimousine limousinegeneva switzerland🇨🇭 travel tourisme holidays excursion alpes randonnée switzerland سويسرا_جنيف سويسرا VIP mercedes vclass https://t.co/43zFnWTyTA,2022-07-08 13:09:22,0,0,,0.9,0.8,Positive
35,1545394493406445569,1491356974218452992,Welcome to our world.mygenevalimousine limousinegeneva switzerland🇨🇭 travel tourisme holidays excursion alpes randonnée switzerland سويسرا_جنيف سويسرا VIP mercedes vclass https://t.co/Aje2LqziGI,2022-07-08 13:08:53,0,0,,0.9,0.8,Positive
36,1545394406500491271,1491356974218452992,Welcome to our world.mygenevalimousine limousinegeneva switzerland🇨🇭 travel tourisme holidays excursion alpes randonnée switzerland سويسرا_جنيف سويسرا VIP mercedes vclass https://t.co/XTXN2WTFDc,2022-07-08 13:08:33,0,0,,0.9,0.8,Positive
37,1545393156765626368,1477573071934476289,"Sonderausstellung ""55 YEARS AMG - CHANGING THE GAME"" im Museum - https://t.co/uKieTZqxzc MBCars Mercedes MercedesBenz amg automotive https://t.co/qiYF3Lelkc",2022-07-08 13:03:35,0,0,,0.4,-0.4,Negative
38,1545392791907434499,1285301984,"RT : F1 Mercedes boss Toto Wolff: ""Energy bill at the Brackley factory had risen from £2.5M to £6.5M.""",2022-07-08 13:02:08,0,1,,0.0,0.0,Neural
39,1545392473358405632,1482294703,Is your volkswagen for sale?Competitive offers. Same day payment. Settlement of bank finance also done. Collection across SA! 💰💵💰AK082 885 8780dealer vw audi toyota ford mazda bmw mercedes hyundai kia nissan landrover mini suzuki gauteng southafrica https://t.co/FsiJ3QT3O2,2022-07-08 13:00:52,1,0,,0.0625,0.05,Positive
40,1545392333423726592,913195253208772608,Adventure awaits!....sprinter sprintervan van mercedes mercedesbenz okc oklahoma oklahomacity dealership carsales car https://t.co/jIJlF2RPQK,2022-07-08 13:00:18,0,0,,0.0,0.0,Neural
41,1545392268147834883,1363354952,"New Soft Top  , new project  mercedes GD250 DK28Classic mercedesbenz gwolf GWagon 250GD mercedeslovers amg offroad gwagon4x4 mercedeslife overland W460 mercedesgwagon GD300 OM602 DK28 geländewagen gd290 W461 overlanding gelandewagen w461loversofficial https://t.co/7LECiqdHeh",2022-07-08 13:00:03,0,0,,0.43977272727272726,0.21818181818181817,Positive
42,1545391428129509378,54331771,Clients into London today for lunch for one of the team. https://t.co/gtLFHfKGBz chauffeurs london mercedes https://t.co/bGn1pbCZnR,2022-07-08 12:56:43,0,0,,0.0,0.0,Neural
43,1545388509325934592,404558671,"RT : F1 AustrianGP FP1 Verstappen by 1/4s faster than Leclerc, Mercedes competitive as McLaren struggles https://t.co/yslWH…",2022-07-08 12:45:07,0,2,,0.0,0.0,Neural
44,1545388488836747266,833380993,Model update: Range Rover D350 First Editionfleettransport fleetmanagementhttps://t.co/IjBzljfpmr rangerover landrover bmw rangeroversport mercedes audi cars x defender car porsche luxury ferrari jaguar rangeroverevoque https://t.co/97yKpPuvwv,2022-07-08 12:45:02,0,0,,0.3333333333333333,0.25,Positive
45,1545385911965196288,57353465,"F1 AustrianGP FP1 Verstappen by 1/4s faster than Leclerc, Mercedes competitive as McLaren struggles https://t.co/yslWH04Q0V",2022-07-08 12:34:47,6,2,,0.0,0.0,Neural
46,1545385140733595648,493231414,RT : We're cruisin' USA to Lime Rock Park next week for the FCP Euro Northeast Grand Prix!NorthEastGP USA WeatherTechR…,2022-07-08 12:31:44,0,2,,0.5,0.25,Positive
47,1545381994254721025,1518781062570250246,"What is your dream car NFTCommunity ???For me it's ""Mercedes Gls 600 maybach"" 😍😍I hope you'll have your dream car one day 🙏🙏cars Mercedes MercedesBenz maybach NFTs nftart ShinzoAbe NFTsales https://t.co/6n04UlivFC",2022-07-08 12:19:13,5,0,,0.0,0.0,Neural
48,1545381420553703424,700681041229516800,"RT : I’ve been a bit quiet, lots of things going on but trying to work it all out, here’s a little work in progress on a perso…",2022-07-08 12:16:57,0,1,,0.41666666666666663,-0.09375,Negative
49,1545381279792635904,579989054,We're cruisin' USA to Lime Rock Park next week for the FCP Euro Northeast Grand Prix!NorthEastGP USA WeatherTechRacing Mercedes AMG IMSA Racing Motorsport https://t.co/v5Et61Ij9T,2022-07-08 12:16:23,17,2,,0.5,0.25,Positive
50,1545380519281664000,783264572165787648,Mercedes Car Leasing in Lyndon Mercedes Lease Company  Lyndon https://t.co/E8ndXcyQv0,2022-07-08 12:13:22,0,0,,0.0,0.0,Neural
51,1545380512277086214,783264572165787648,Mercedes Car Leasing in Sherrigrim Mercedes Lease Company  Sherrigrim https://t.co/PAO7EamNct,2022-07-08 12:13:20,0,0,,0.0,0.0,Neural
52,1545380357918392323,721548259664269313,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 12:12:43,0,35,,0.06666666666666667,0.0,Neural
53,1545380123934957569,2780272562,AustrianGrandPrix Hamilton 'truly believes' Mercedes can win in F1 2022 https://t.co/M1e83dnqQp,2022-07-08 12:11:47,0,0,,0.4,0.8,Positive
54,1545377774348689408,14709555,Where is bono? f1 Mercedes,2022-07-08 12:02:27,0,0,,0.0,0.0,Neural
55,1545377196587380736,1057509841202302976,Good morning! Friday! Today’s quote!⠀⁣⠀.⁣⠀.⁣⠀.⁣⠀.⁣⠀.⁣⠀amazingcars247 auto automotive bmw cars247 carspotting dreamcar dreamcars exoticcars instacar instacars jdm mercedes offroad oldtimer porsche ppf racing speed sportscars stance suv https://t.co/VNBW5yyYUG,2022-07-08 12:00:10,0,0,,0.6000000000000001,1.0,Positive
56,1545375738865532928,1371059318410375172,RT : New helmet design of George Russell for the second half of the season!Design: _designs Paintjob: JMD Designsgr63 russe…,2022-07-08 11:54:22,0,12,,0.20707070707070707,-0.010101010101010102,Negative
57,1545375167425159169,703967220054024192,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:52:06,0,35,,0.06666666666666667,0.0,Neural
58,1545374470617047042,3369863893,Shop for 2001 Mercedes  S-CLASS CAR PART OUT – AH775Click the link &gt https://t.co/8Osf6eSBGB,2022-07-08 11:49:20,0,0,,0.0,0.0,Neural
59,1545373328189411328,1051649960,"RT : On its debut in 2021, the  RS 3 immediately set a Nürburgring Nordschleife record for vehicles in the compact class. Re…",2022-07-08 11:44:47,0,1,,0.0,0.0,Neural
60,1545373250590752768,1043492951349972992,"On its debut in 2021, the  RS 3 immediately set a Nürburgring Nordschleife record for vehicles in the compact class. Read more: https://t.co/7n9WmGitRr.audi bmw audia rs audirs cars mercedes technology porsche quattro audisport audis v ferrari ford ai",2022-07-08 11:44:29,0,1,,0.5,0.5,Positive
61,1545373228364926976,1112875661138579456,Share the Best car contentDownload the Best app : https://t.co/29sgyGIwF8 daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury luxurious  https://t.co/31FUxFDxQk https://t.co/VkuSgsboUX,2022-07-08 11:44:23,0,0,,0.3,1.0,Positive
62,1545373227026972674,1112875661138579456,Share the Best car contentDownload the Best app : https://t.co/29sgyGIwF8 daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury luxurious  https://t.co/tFHB9pjAcQ https://t.co/UMs4VT7qWG,2022-07-08 11:44:23,0,0,,0.3,1.0,Positive
63,1545373223474307072,1112875661138579456,What's Best on https://t.co/DjD1MeyDBo ?The Eqs And Its Luxurious Interiorhttps://t.co/5Jl0hgTO4wcar daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury luxurious style comfort quality https://t.co/aXB4VRxvmi,2022-07-08 11:44:22,0,0,,0.3,1.0,Positive
64,1545373127915495427,2300501173,Download the Best app to share your Best car content: https://t.co/3LwU9b70mg daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury  https://t.co/pgNUmjhD2T https://t.co/asZjTxwnXq,2022-07-08 11:43:59,0,0,,0.3,1.0,Positive
65,1545373123326926850,2300501173,Best of the day on https://t.co/9Y77QY3awjThe Eqs And Its Luxurious Interiorhttps://t.co/G52vWWjCwUcar daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury luxurious style comfort,2022-07-08 11:43:58,2,0,,0.3,1.0,Positive
66,1545373031329140737,2338348428,What's Best on https://t.co/cT3r9pMxnu ?The Eqs And Its Luxurious Interiorhttps://t.co/JhIDgqUgO9car daimler mercedes benz mercedesbenz eqs mercedeseq eq car vehicle drive driving test testdrive luxury luxurious style comfort quality,2022-07-08 11:43:36,2,0,,0.3,1.0,Positive
67,1545372932469399556,2362425167,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:43:13,0,35,,0.06666666666666667,0.0,Neural
68,1545372840488206336,636148585,"RT _: I have heard from some others that several team bosses, the FIA and FOM are still in the Formula 1 Commission meeting in a…",2022-07-08 11:42:51,0,3,,0.0,0.0,Neural
69,1545372713451196418,1701799962,"GeorgeRussell can lead Mercedes to success with or without me, LewisHamilton declares  Read more here &gt&gt https://t.co/bHord03iPyF1 Formula1 AustrianGP https://t.co/6u4nFoG5YN",2022-07-08 11:42:21,1,1,,0.25,0.4,Positive
70,1545372624506605570,1406465999201730561,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:41:59,0,35,,0.06666666666666667,0.0,Neural
71,1545372017951899649,938489083,RT : Mercedes AMG Black Series ♠️ https://t.co/9Ual22it3q,2022-07-08 11:39:35,0,551,,0.43333333333333335,-0.16666666666666666,Negative
72,1545371948091424768,541823736,RT : Last set of Grandstand Experience packages for the Belgian GP!!Purchase here: https://t.co/IhVmMmFbhEF1 Belgium Merc…,2022-07-08 11:39:18,0,2,,0.06666666666666667,0.0,Neural
73,1545371521513922561,804774084982800384,ENJOY THE FREE PRACTICE GUYS! Alpine AstonMartin redbullracing Mercedes AlphaTauri WilliamsF1 Ferrari mclarenF1,2022-07-08 11:37:37,0,0,,0.65,0.45,Positive
74,1545368817056055298,1729835995,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:26:52,0,35,,0.06666666666666667,0.0,Neural
75,1545368699627925504,1145714058223505408,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:26:24,0,35,,0.06666666666666667,0.0,Neural
76,1545368411252875271,414089911,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:25:15,0,35,,0.06666666666666667,0.0,Neural
77,1545368233296945152,950076837996134402,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:24:33,0,35,,0.06666666666666667,0.0,Neural
78,1545367838088744965,603219141,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:22:58,0,35,,0.06666666666666667,0.0,Neural
79,1545367679141380096,1446703731475722241,Isn`t it awesome? Mercedes MercedesBenz Motor Parts https://t.co/n09497KGjB,2022-07-08 11:22:20,0,0,,1.0,1.0,Positive
80,1545367618156109824,1046386917271633923,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:22:06,0,35,,0.06666666666666667,0.0,Neural
81,1545367301557522432,496276859,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:20:50,0,35,,0.06666666666666667,0.0,Neural
82,1545367288697614337,1503874779895402497,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:20:47,0,35,,0.06666666666666667,0.0,Neural
83,1545367110192312321,2491601406,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:20:05,0,35,,0.06666666666666667,0.0,Neural
84,1545367089959129089,1543874015206559747,"I have heard from some others that several team bosses, the FIA and FOM are still in the Formula 1 Commission meeting in a hotel about 10 minutes from the circuit. F1 Formula1 AustrianGP Mercedes RedBull AustriaGP",2022-07-08 11:20:00,24,3,,0.0,0.0,Neural
85,1545366978130432001,750499122,RT : Congratulations to Katie Trickett at Marshall Mercedes-Benz of Blackburn who was awarded a new iWatch in an internal…,2022-07-08 11:19:33,0,2,,0.45454545454545453,0.13636363636363635,Positive
86,1545366584650338304,1358166544535212040,RT : New helmet design of George Russell for the second half of the season!Design: _designs Paintjob: JMD Designsgr63 russe…,2022-07-08 11:17:59,0,12,,0.20707070707070707,-0.010101010101010102,Negative
87,1545365577136574464,1176640496,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:13:59,0,35,,0.06666666666666667,0.0,Neural
88,1545363545088528384,1537539963243401216,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:05:55,0,35,,0.06666666666666667,0.0,Neural
89,1545363476096450560,1446967581710159873,Who will win? Formula1 Race F1 RedBullRing AustriaGP Betwinner Ferrari Mercedes RedBull Mclaren williamsf1 Haas AlfaRomeo LewisHamilton ValtteriBottas MaxVerstappen CharlesLeclerc SergioPerez LandoNorris GeorgeRussell CarlosSainzJrhttps://t.co/9XPj9TqKbr https://t.co/6Js41IiQ3G,2022-07-08 11:05:38,0,0,,0.4,0.8,Positive
90,1545362410915373056,3224355199,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:01:24,0,35,,0.06666666666666667,0.0,Neural
91,1545362395681497090,1527832858190045184,"🔥 Amazon Deal Mean Mug Auto 21323-232316B Windshield Washer Pump w/Grommet - Compatible with BMW, Mercedes-Benz - Replaces OEM ",2022-07-08 11:01:21,0,0,,0.6875,-0.3125,Negative
92,1545362376551284739,1482294703,"Are you Selling your volkswagen?I buy ALL makes of cars, bakkies, SUVs, MPVs 🚙2015 up to 2022 models, under 100,000kmAK082 885 8780dealer vw audi toyota ford mazda bmw mercedes hyundai  nissan isuzu honda jeep landrover mini suzuki gauteng southafrica https://t.co/hYT5RNYcrk",2022-07-08 11:01:16,0,0,,0.0,0.0,Neural
93,1545362320477589509,723488722637959168,Road Springs in stock for Mercedes trucks - plus don’t forget we also stock Spring Eye Bushes and Spring Mountings: https://t.co/IGpNcxDpEw Actros Antos Arocs Axor Atego ☎️ Order now on 01977 553 936 https://t.co/TQBA8GimWm,2022-07-08 11:01:03,0,0,,0.0,0.0,Neural
94,1545362216148410370,1283357693080731648,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 11:00:38,0,35,,0.06666666666666667,0.0,Neural
95,1545362065061122048,1498317829220802569,"The most robust vehicles are improved with KONI shock absorbers. Trucks drive long distances, trusting that the KONI range will keep them moving and on the road. truck transport shocks unimog mercedes https://t.co/Xk2mB7xpTo",2022-07-08 11:00:02,1,0,,0.45,0.225,Positive
96,1545362058358693889,1184462628250361856,Are you ready for this weekend’s race at the Red Bull Ring? Who do you think will win the Austrian GP?Visit https://t.co/WJQEskgwpz for the best F1 odds!F1 Formula1 Sports Racing redbullracing ferrari mercedes mercedesamgf1 race scuderiaferrari AsutrianGP https://t.co/VHuKTd7OSr,2022-07-08 11:00:00,0,0,,0.3,0.5,Positive
97,1545361645865766912,4241729915,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:58:22,0,35,,0.06666666666666667,0.0,Neural
98,1545361634012499969,1280500322662842370,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:58:19,0,35,,0.06666666666666667,0.0,Neural
99,1545361207993024512,1381662915518947334,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:56:38,0,35,,0.06666666666666667,0.0,Neural
100,1545360947534958592,1327617760138956801,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:55:35,0,35,,0.06666666666666667,0.0,Neural
101,1545360880518537217,1216365851911294977,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:55:19,0,35,,0.06666666666666667,0.0,Neural
102,1545360851690987521,406501164,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:55:13,0,35,,0.06666666666666667,0.0,Neural
103,1545360596224430081,202678963,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:54:12,0,35,,0.06666666666666667,0.0,Neural
104,1545360494789369857,1540112003108425728,RT : The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP Red…,2022-07-08 10:53:48,0,35,,0.06666666666666667,0.0,Neural
105,1545360365441138689,36339032,The crash between Lewis Hamilton and Max Verstappen at Silverstone last year is still a spicy topic 👀F1 AustrianGP RedBull Mercedes Motorsport https://t.co/NHBcETjgM8,2022-07-08 10:53:17,494,35,,0.06666666666666667,0.0,Neural
106,1545359502974787584,284021467,RT : Congratulations to Katie Trickett at Marshall Mercedes-Benz of Blackburn who was awarded a new iWatch in an internal…,2022-07-08 10:49:51,0,2,,0.45454545454545453,0.13636363636363635,Positive
107,1545358577552052232,1404092088900259846,Love that view AustrianGP Formula1 hamilton Mercedes startfinish https://t.co/nHsMjXBeUh,2022-07-08 10:46:10,0,0,,0.6,0.5,Positive
108,1545352165874491392,1341992300021383168,"RT : CWPhotos A baby S-Class - that’s how Mercedes is positioning the sixth generation of the C-Class. But, as is obvious from th…",2022-07-08 10:20:42,0,2,,0.5,0.0,Neural
109,1545349094843064323,412340513,"I’ve been a bit quiet, lots of things going on but trying to work it all out, here’s a little work in progress on a personal practice piece lewishamilton f1 mercedes art illuatration drawing lh44 https://t.co/MprQBWDeVx",2022-07-08 10:08:30,0,0,,0.37777777777777777,-0.0625,Negative
110,1545348710103646209,412340513,"I’ve been a bit quiet, lots of things going on but trying to work it all out, here’s a little work in progress on a personal practice piece lewishamilton f1 mercedes art illuatration drawing lh44 https://t.co/3z9Bsk38Ps",2022-07-08 10:06:58,17,1,,0.37777777777777777,-0.0625,Negative
